id;text_pantun;kategori AI;Kategori Pakar
1880;dari mana rumput izkir\ndari jauh antah berantah\nbanyak pikir kurang dzikir\nmembuat hati semakin resah;Pantun Agama;Pantun Agama
1883;dari papan terbuat pintu\njendela depan ada tiga\nbarang siapa menuntut ilmu\ndekat kakinya menuju surga;Pantun Agama;Pantun Agama
1891;dari trengganu menuju kedah\nkuala lumpur terlewat sudah\nsiapa rajin beribadah\nmendapat surga yang amat indah;Pantun Agama;Pantun Agama
1892;dari trengganu menuju kedah\nkuala lumpur terlewatlah sudah\nsiapa yang rajin beribadah\nmaka surga tempatnya indah;Pantun Agama;Pantun Agama
1904;daun jambu campur ketupat\nburung gelatik ditimbang berat\nmenebar ilmu yang bermanfaat\npahala baik sampai akhirat;Pantun Agama;Pantun Agama
1919;Daun mengkudu jatuh ke laman\nDisapu bersih waktu senja\nBahasa santun cermin iman\nIndah tutur menyejuk jiwa;Pantun Agama;Pantun Agama
1922;daun pandan daun suji\nada juga daun selasih\nbersihkan badan pergi mengaji\nsupaya hati menjadi bersih;Pantun Agama;Pantun Agama
1929;Daun sedap di atas dulangan\nMalam-malam menangkap ikan\nDalam kitab terdapat larangan\nPerbuatan haram usah dilakukan;Pantun Agama;Pantun Agama
1956;dengarkan olehmu semua saran\nitulah tanda orang bijaksana\ningin diriku membaca al quran\nsayang sayang tak bisa membaca;Pantun Agama;Pantun Agama
1958;Depan rumah pohon mangga\nSebelahnya ada pohon suji\nJika ingin masuk surga\nJangan lupa untuk mengaji;Pantun Agama;Pantun Agama
1968;di bulan ramadhan orang puasa\nmenahan selera mengekang nafsu\norang beriman hidup sentosa\nkepada allah tempat bertumpu;Pantun Agama;Pantun Agama
1974;Di dataran tinggi mendapat lahan\nLahan basah dekat telaga\nHidup mati di tangan Tuhan\nTiada siapa dapat menduga;Pantun Agama;Pantun Agama
1977;di gudang tercium bau tikus mati\nbangkainya dibuang ke tempat sampah\nsetiap hari mengais rejeki\njadilah kaya dengan sedekah;Pantun Agama;Pantun Agama
1978;di halaman ada pohon jambu\ndi taman depan ada melati\nselamat lebaran buat kamu\norang yang selalu di dalam hati;Pantun Agama;Pantun Agama
1994;di laut ada uburubur\ndi ladang menanam umbi kencur\nmenyesal mayat di dalam kubur\ndipalu dicambuk badannya hancur;Pantun Agama;Pantun Agama
2000;di pagi hari makan mi kuah\nsore harinya menyantap ubi\ndi pagi hari kita sekolah\nsore harinya kita mengaji;Pantun Agama;Pantun Agama
2019;di sawah ada seekor sapi\nsedang sibuk membajak sawah\nsemangat kerja seiap hari\nkerja itu bagian ibadah;Pantun Agama;Pantun Agama
2031;Di tepi kali saya menyinggah\nMenghilang penat menahan jerat\nOrang tua jangan disanggah\nAgar selamat dunia akhirat;Pantun Agama;Pantun Agama
2040;dia masih di ruang tamu\ntolong bicaranya pelanpelan\nselalu memiliki cintamu\nialah anugerah dari tuhan;Pantun Agama;Pantun Agama
2066;Dua kayu bersekat-sekatan\nDipakai pagar depan asrama\nShalat lima waktu ayo tegakkan\nTiang agama yang Utama;Pantun Agama;Pantun Agama
2071;Dua tiga bunga merekah\nEmpat lima orang menikah\nSedari kecil gemar sedekah\nKelak besar hidupnya berkah;Pantun Agama;Pantun Agama
2079;duduk bersandar dekat sopir\nbis kota belok kiri belok kanan\ndunia ini surga bagi kafir\npenjara bagi orang beriman;Pantun Agama;Pantun Agama
2090;duduk sekawan gadis jelita\nbuat santapan untuk pahlawan\ntampil lah tuhan kami meminta\nmadah ucapan kata aluan;Pantun Agama;Pantun Agama
2091;duduk sekawan si burung unta\ntepi keramat di waktu malam\npada mu tuhan kami meminta\nkata azimat pembuka kalam;Pantun Agama;Pantun Agama
2101;durian runtuh jatuh ke dahan\nbertiup angin dari tanjung pinang\ntunduk patuh pada tuhan\nhati teduh jiwa pun tenang;Pantun Agama;Pantun Agama
2109;elok kaki dapat melangkah\nelok tangan dapat memegang\nelok hati mengingat allah\nelok iman tiada bergoyang;Pantun Agama;Pantun Agama
2129;Embun pagi berkilau jernih\nMenyentuh pucuk padi di huma\nJika iman sentiasa bersih\nDamailah hidup sepanjang masa;Pantun Agama;Pantun Agama
2149;encik dollah pergi ka jambi\npergi pagi kembali petang\nkalau tuhan hendak membagi\npintu berkancing rezeki datang;Pantun Agama;Pantun Agama
2157;film horror seram kisahnya\nsudah ditonton sampai tamat\nhidup perlu perjuangan dan doa\nagar selamat dunia akhirat;Pantun Agama;Pantun Agama
2159;gadis aceh penari seudati\nmata memandang tiada henti\ntawadhu merendahkan hati\ntanda iman di dalam hati;Pantun Agama;Pantun Agama
2162;gadis cilik itu bernama salsa\nseperti nama tarian dari barat\npasrahkan diri pada sang kuasa\nselalu berdoa dan bertaubat;Pantun Agama;Pantun Agama
2177;Gelas pecah berisi jamu\nJamu kuat, bibi yang meramu\nHormatilah ayah dan ibumu\nNiscaya di surga menjadi tamu;Pantun Agama;Pantun Agama
2187;gigi ompong gigi tanggal\nkaki tersandung jadi luka\nbelajar mengaji jangan ditinggal\nitulah bekal menuju surga;Pantun Agama;Pantun Agama
2191;gugur daun pohon kenanga\ndaun hijau jadi sekarat\ntidak beriman akan sengsara\ndi dunia dan juga di akhirat;Pantun Agama;Pantun Agama
2200;guntur berbunyi terlihat kilat\nangin berhembus dari barat\nsiapa yang mendirikan sholat\nitulah tanda pribadi yang taat;Pantun Agama;Pantun Agama
2211;gunung sinai dari batu\nputri bilqis menjadi ratu\nsehari semalam lima waktu\ndikerjakan muslim sudahlah tentu;Pantun Agama;Pantun Agama
2217;guru mengajar banyak jasa\nkebaikan mereka jangan dilupa\nmari belajar berpuasa\ndi bulan ramadhan banyak pahala;Pantun Agama;Pantun Agama
2218;guru menulis dengan kapur\nberi pelajaran sambil duduk\nluka lama segera kubur\nsemangat hidup terus dipupuk;Pantun Agama;Pantun Agama
2222;Habis tidur belajar berenang\nRenang bersama di tengah perairan\nBiar hidup menjadi tenang\nJangan lupa membaca Alquran;Pantun Agama;Pantun Agama
2226;hanya setapak jalan ke hutan\npetik bunga untuk di taman\nbila jauh dari quran\nsengsara hidup sepanjang zaman;Pantun Agama;Pantun Agama
2229;harban dewa anaknya zanggi\nmanis rupanya elok bercahaya\njika perempuan taatkan laki\nberoleh surga jannatul manhwa;Pantun Agama;Pantun Agama
2248;Hari Jumat, hari Selasa\nPergi ke kota membawa obat\nInsan di dunia banyak dosa\nMari bersihkan dengan bertobat;Pantun Agama;Pantun Agama
2264;hari minggu memancing ikan\nikan dibakar lalu dimakan\npuasa ramadhan harus dijalankan\ndoa setahun terhapuskan;Pantun Agama;Pantun Agama
2283;Hari rabu memetik salak\nBuahnya segar hilang dahaga\nHormati Ibu juga Bapak\nAgar kelak masuk surga;Pantun Agama;Pantun Agama
2290;Hari raya memasak ubi\nNasi masak di daun jati\nBerakhlak mulia contohlah Nabi\nItulah kemuliaan yang sejati;Pantun Agama;Pantun Agama
2296;hari senin upacara bendera\nhujan tiba datang mengguyur\natas rahmat dan hidayahnya\nmarilah kita ucapkan syukur;Pantun Agama;Pantun Agama
2302;harimau belang turun sekawan\nmati ditikam si janda balu\nilmu akhirat tuntut lah tuan\nbarulah sempurna segala fardu;Pantun Agama;Pantun Agama
2316;Hati Qorun suka berdusta\nSebab bangga dengan harta\nKitab Al Quran laksana pelita\nCahaya terang di malam gulita;Pantun Agama;Pantun Agama
2326;Hebat perkasa si panglima\nBermain senjata perkara biasa\nAndai diriku tak dapat menerima\nMohon dimaafkan segala dosa;Pantun Agama;Pantun Agama
2349;hidup ini sangatlah indah\njika insan pandai merasa\nbekerja itu adalah ibadah\nberpahala di sisi tuhan yang esa;Pantun Agama;Pantun Agama
2350;hidup sederhana selalu hemat\nitulah perintah syariat\nayo muslimin dan muslimat\nmari kita keluarkan zakat;Pantun Agama;Pantun Agama
2368;hitung jari sampai empat\nlalu sisanya kena amplas\nsayang istri dunia akhirat\nnafkahi ianya dengan iklas;Pantun Agama;Pantun Agama
2370;hormatilah seorang guru\nagar ilmu menjadi bermanfaat\nikhlaslah dalam mencari ilmu\ninsya allah kau kan bermartabat;Pantun Agama;Pantun Agama
2375;hujan dan kemarau adalah musim\njuga ada salju dan musim gugur\npertanda kita umat muslim\nmarilah bersama mengucap syukur;Pantun Agama;Pantun Agama
2379;hujan deras ketika senja\ndibarengi petir dan kilat\nhidup di dunia hanya sementara\nkumpulkan bekal untuk akhirat;Pantun Agama;Pantun Agama
2408;hujan turun jadi basah\nkarena hujan jatuh merata\njanganlah selalu gelisah\nselama tuhan di sisi kita;Pantun Agama;Pantun Agama
2415;hujan turun rintikrintik\njalan licin kaki terjerembab\ndi sisi allah dipandang cantik\njika engkau kenakan hijab;Pantun Agama;Pantun Agama
2417;hujan turun sawah berlumpur\npadi ditanam tanahnya subur\nkepada allah banyak bersyukur\natas nikmatnya jangan kufur;Pantun Agama;Pantun Agama
2425;ibu berjualan buah duku\ntapi tak tahu berapa harga\nsungguh indah kau bagiku\nbagai bunga di taman surga;Pantun Agama;Pantun Agama
2436;ibu pergi ke pasar senayan\nbeli sayur dan juga ikan\nsebentar lagi lebaran\nmoga dosa termaafkan;Pantun Agama;Pantun Agama
2443;Ikan bandeng banyak duri\nMakan enak membawa panci\nJangan sampai kamu mencuri\nSebab itu dosa yang dibenci;Pantun Agama;Pantun Agama
2453;ikan kerapu di dalam perahu\ntangkap di laut sembari makan\nizinkan aku mendampingimu\nhingga maut kan memisahkan;Pantun Agama;Pantun Agama
2474;ikatlah kayu dari rotan\nuntuk membuat sebuah kursi\nkami sekeluarga mengucapkan\nselamat hari raya idul fitri;Pantun Agama;Pantun Agama
2479;impian lama kini menjelma\ndigapai dengan tekun bekerja\nridha allah tujuan utama\nbukan mencari ridha manusia;Pantun Agama;Pantun Agama
2480;indah bintang bagai hiasan\nsepoi angin penuh hembusan\nal quran adalah warisan\ndari nabi utusan tuhan;Pantun Agama;Pantun Agama
2485;Indah nian bulan mengambang\nKeliling pula bintang bercahaya\nWajah tuan bila kupandang\nBagai melihat pintunya syurga;Pantun Agama;Pantun Agama
2489;indah sekali pintu dipahat\nbergambar daun dan dahan\nkalau ingin hidup selamat\ntaat selalu perintah tuhan;Pantun Agama;Pantun Agama
2504;Ingin rasanya ke kota Mekah\nPergi ke sana untuk menikah\nBila harta untuk sedekah\nPertanda hidup penuh berkah;Pantun Agama;Pantun Agama
2506;ini ajaran muhammad rasulullah\ndinul islam yang sangat mulia\npertama yakin adanya allah\nhanya satu yang maha kuasa;Pantun Agama;Pantun Agama
2508;ini musim masih penghujan\nkata simbok jangan nakal\nbagi yang muslim ayo jumatan\nbawa gembok amankan sandal;Pantun Agama;Pantun Agama
2509;ini musim masih penghujan\nkata simbok jangan nakal\nkalau muslim silahkan jumatan\nbawa gembok amankan sandal;Pantun Agama;Pantun Agama
2513;istirahat di dalam goa\nsambil makan timun dan cabai\nperbanyak dzikir dan berdoa\nhidup jadi tenang juga damai;Pantun Agama;Pantun Agama
2516;istirahat sejenak di pelabuhan\nmembuka tas ternyata kosong\nanak terpuji disayang tuhan\nberkata jujur tak pernah bohong;Pantun Agama;Pantun Agama
2521;itulah makna kalimat hikmah\nwahyu allah pada rasulnya\nmuhammad menerima lalu di dakwah\nkepada seluruh umat manusia;Pantun Agama;Pantun Agama
2555;jalan ke kota dilebarkan\nindah desa jangan dilewatkan\ndengan zakat kita diajarkan\nuntuk jadi pribadi dermawan;Pantun Agama;Pantun Agama
2558;jalan ke padang sangat rata\nkalau ke bukit banyak kelokannya\nkepada allah kita meminta\njangan kepada yang selainnya;Pantun Agama;Pantun Agama
2561;Jalan kecil untuk melintas\nPohon berbunga teramat indah\nUsia di dunia sangat terbatas\nGunakan masa untuk ibadah;Pantun Agama;Pantun Agama
2585;jalanjalan ke bukittinggi\nmemakai baju berwarna merah\nallah itu maha pemberi\njangan putus asa dan menyerah;Pantun Agama;Pantun Agama
2599;jalanjalan ke kota kedah\nmemang indah negeri malaysia\nkepada allah saja beribadah\njangan sampai kita mendua;Pantun Agama;Pantun Agama
2612;jalanjalan ke kota tegal\njangan lupa beli sepeda\nsaat engkau merasa gagal\ntetap sabar dan terus berdoa;Pantun Agama;Pantun Agama
2631;jalanjalan ke surabaya\npulangnya hari sudah senja\nikhlaskan niat dalam puasa\nmoga terhapus segala dosa;Pantun Agama;Pantun Agama
2634;jalanjalan ke tanah bali\nhendak mencari sekarung mainan\nkepada tuhan tempat kembali\njangan lupa mohon ampunan;Pantun Agama;Pantun Agama
2636;jalanjalan ke tanjung baru\nbeli baju untuk bertiga\nbarang siapa mencari ilmu\nakan dimudahkan menuju surga;Pantun Agama;Pantun Agama
2647;jalanjalan naik kereta\npakai topi di kepala\nkalau hendak mencari harta\nniatkan untuk mencari pahala;Pantun Agama;Pantun Agama
2649;jalanjalan naik pesawat\nnaik pesawat keliling jawa tengah\ntuhan itu maha melihat\nusaha kita mencari nafkah;Pantun Agama;Pantun Agama
2668;Jangan dikeji pada si buta\nHatinya tajam umpama tinta\nApalah guna panjang usia\nJika pahala ditandingi dosa;Pantun Agama;Pantun Agama
2686;jangan main layanglayang\njika mendung banyak kilat\nallah suka orang yang berjuang\nmengejar dunia dengan akhirat;Pantun Agama;Pantun Agama
2691;jangan menulis di atas kaca\nmari menulis di atas meja\nuntuk apa menangis karena cinta\nlebih baik menangis karena dosa;Pantun Agama;Pantun Agama
2692;jangan menulis diatas kaca\nmenulislah diatas meja\njangan menangis karena cinta\nmenangislah karena dosa;Pantun Agama;Pantun Agama
2708;jangan salah menentukan sepeda\nsepeda wak ya rodanya tiga\nsayangilah istrimu tercinta\njagalah dia dari api neraka;Pantun Agama;Pantun Agama
2709;jangan senang memfitnah orang\norang benci tuhan pun murka\njangan senang melalaikan sembahyang\njika mati masuk neraka;Pantun Agama;Pantun Agama
2736;jati tumbuh berjajar lima\nsudah tinggi setinggi kelapa\nsholat adalah tiang agama\nmenegakkannya menegakan agama;Pantun Agama;Pantun Agama
2753;jika badan terasa meriang\njangan lupa meminum obat\njika hati tak pernah tenang\njangan lupa dirikan sholat;Pantun Agama;Pantun Agama
2763;jika hoby berolahraga\nhari panas akan terasa gerah\nsiapa yang ingin masuk ke surga\njangan syirik pada saat ibadah;Pantun Agama;Pantun Agama
2767;jika kamu datang ke medan\njangan lupa beli markisa\nrajinlah ibadah pada tuhan\njika ingkar masuk neraka;Pantun Agama;Pantun Agama
2785;jika pemuda sedang kasmaran\npikirannya berkabut bertemaram\njika hidup jauh dari quran\nhati gelisah tak pernah tentram;Pantun Agama;Pantun Agama
2793;jika sakit tertusuk duri\ncepat keluarkan dan ambil obat\nkalau tak sekarang berbenah diri\njangan harap senang akhirat;Pantun Agama;Pantun Agama
2800;jika tuan ke jakarta\nsinggahlah sejenak di kota tua\nhanya maaf yang aku pinta\nmemohon ampunan dan secuil doa;Pantun Agama;Pantun Agama
2804;jika tubuh mendapat luka\nterasa perih jiwa raga\njika aurat engkau buka\nbagaimana mendapat surga;Pantun Agama;Pantun Agama
2811;jikalau ingin buah dipetik\npanjatlah dulu pepohonannya\nsebelum nanti maut mencekik\nberbuat baiklah ke sesama;Pantun Agama;Pantun Agama
2826;Jiwa pilu karena nestapa\nMinum jamu dari kelapa\nSalat dzuhur jangan dilupa\nWalaupun kamu sesibuk apa;Pantun Agama;Pantun Agama
2832;jumpa monyet di pinggir hutan\nuntung lah membawa parang\nmari kita berdoa pada tuhan\nagar virus korona segera hilang;Pantun Agama;Pantun Agama
2839;kacang tanah rasanya gurih\ntapi pedas si buah pala\nbantu teman jangan berpamrih\nkepada allah mengharap pahala;Pantun Agama;Pantun Agama
2847;kain batik mirip melati\nlukisan cantik di atas bahan\nberbuat baik ikhlaskan hati\nmoga kita disayang tuhan;Pantun Agama;Pantun Agama
2855;Kain kasa diberi renda\nRenda dibawa bersama obat\nSelagi usia masih muda\nAyo segera lakukan tobat;Pantun Agama;Pantun Agama
2864;kain putih ujungnya berenda\nkan dijahit dibuat celana\nsholat jangan ditundatunda\nkarena amal yang sangat utama;Pantun Agama;Pantun Agama
2886;Kakek tua jalannya pincang\nBajunya usang agak berantakan\nManusia hanya boleh merancang\nNamun Allah yang menentukan;Pantun Agama;Pantun Agama
2887;Kakek tua kulitnya kusta\nCoba digosok dengan busa\nJangan suka berkata dusta\nKarena itu memperbanyak dosa;Pantun Agama;Pantun Agama
2888;kaki dan tangannya patah\ntertimpa pohon yang roboh\nberdoa dan ikhtiar sudah\nnamun belum juga ketemu jodoh;Pantun Agama;Pantun Agama
2918;kalau dingin minumlah pala\npala hangat banyak yang suka\nbelajar alquran banyak pahala\nuntuk bekal menuju surga;Pantun Agama;Pantun Agama
2926;kalau ibu pergi mengaji\njangan lupa pakai kerudung\nselamat hari raya idul fitri\nuntuk semua sahabat di kampung;Pantun Agama;Pantun Agama
2930;kalau ingin membeli kopiah\ncarilah jubah sepanjang kaki\nkalau ingin diberkahi allah\nayah dan bunda dijunjung tinggi;Pantun Agama;Pantun Agama
2961;Kalau merenda supaya indah\nTekat tenun beri berjambul\nKalau meminta kepada Allah\nLambat laun pasti terkabul;Pantun Agama;Pantun Agama
2966;kalau patah tinggal dilas\nkalau salah minta saran\nbalajarlah dengan tulus ikhlas\nmaka tuhan akan beri kepintaran;Pantun Agama;Pantun Agama
2967;Kalau peranan jadi tuntutan\nKenapa pimpinan dilupakan\nKalau Al Quran jadi pedoman\nKenapa gosip suka dilakukan;Pantun Agama;Pantun Agama
2968;kalau pergi tanjung keramat\nanak manis jangan diangkat\nbersama kita memohon rahmat\nmoga majelis mendapat berkat;Pantun Agama;Pantun Agama
2969;kalau rindu berikirim surat\ndari laut hendak ke darat\njika ingin bahagia di akhirat\nilmu pula yang menjadi syarat;Pantun Agama;Pantun Agama
2972;kalau sahabat membeli bunga\njangan lupa membawa bekal\njika sahabat mengejar dunia\njangan sampai akhirat tertinggal;Pantun Agama;Pantun Agama
2978;kalau sudah menanam talas\njangan buang di tanah darat\nyang jahat pasti terbalas\nsengsara di dunia dan akhirat;Pantun Agama;Pantun Agama
2993;Kalau tuan jalan ke hulu\nCarikan saya bunga kemboja\nKalau tuan mati dahulu\nNantikan saya di pintu syurga;Pantun Agama;Pantun Agama
3009;kalau tuan pergi ke palangkaraya\njangan lupa membeli durian\nkusematkan cinta dan sepucuk doa\nuntukmu wanita yang aku impikan;Pantun Agama;Pantun Agama
3013;kalau tuan pergi ke tuban\njangan lupa mampir ke daka\nsholat itu perintah tuhan\njika ingkar masuk neraka;Pantun Agama;Pantun Agama
3048;Kapal selam tanpa nakhoda\nMenuju utara tiada arah\nBila iman di dalam dada\nHidup terasa penuh anugerah;Pantun Agama;Pantun Agama
3051;karang tempat bermain ikan\nsayang karang banyak dihancurkan\nbantu membantu dalam kebaikan\ndalam kitabullah diperintahkan;Pantun Agama;Pantun Agama
3055;karena hama ulat dan belalang\npanen para petani jadi gagal\ncintaku ini takkan pernah hilang\nmeski nanti terpisahkan oleh ajal;Pantun Agama;Pantun Agama
3059;karena terlalu lama berdiri\npara tamu pada ngeliatin\nselamat hari raya idul fitri\nmohon maaf lahir dan batin;Pantun Agama;Pantun Agama
3060;karena tuan pintar mengali\njadilah sumur dalam sekali\nbersihkan hati sucikan diri\nsambut ramadhan sebentar lagi;Pantun Agama;Pantun Agama
