no,id_data_asli,jenis_pantun,pantun_asli_lengkap,sampiran_asli,isi_input_model,model,setting,setting_label,sampiran_generated,gen_line_count,isi_line_count,r_score,a_score,clr,suku_baris_1,suku_baris_2,suku_baris_3,suku_baris_4,dev_total,semantic_bridge_score_llm_1_5,score_source,s_judge_norm,xrasa_final,bleu,rouge1_f,rouge2_f,rougeL_f,bertscore_p,bertscore_r,bertscore_f1
5,4853,Pantun nasihat dan budi pekerti,"Pergi ke desa membawa padi
Padi ditukar dengan ikan
Jika hidup ingin berisi budi
Hormati janji dan ucapan","Pergi ke desa membawa padi
Padi ditukar dengan ikan","Jika hidup ingin berisi budi
Hormati janji dan ucapan",Chat-GPT,few_shot,Hasil Few-shot,"Burung pipit terbang sendiri
Daun sirih dalam anyaman",2,2,1,1.0,0.0,9,9,11,9,0,3,manual_queue_filled,0.5,0.75,0.0,0.0,0.0,0.0,0.693723201751709,0.7040759921073914,0.6988611817359924
5,4853,Pantun nasihat dan budi pekerti,"Pergi ke desa membawa padi
Padi ditukar dengan ikan
Jika hidup ingin berisi budi
Hormati janji dan ucapan","Pergi ke desa membawa padi
Padi ditukar dengan ikan","Jika hidup ingin berisi budi
Hormati janji dan ucapan",Gemini,zero_shot,Hasil Zero-shot,"Membeli kain berjenis kadi
Ikan berenang di dalam kolam",2,2,0,1.0,0.0,10,10,11,9,0,2,sample300_manual,0.25,0.125,0.0,0.1111111111111111,0.0,0.1111111111111111,0.6910374164581299,0.7087445259094238,0.6997789740562439
5,4853,Pantun nasihat dan budi pekerti,"Pergi ke desa membawa padi
Padi ditukar dengan ikan
Jika hidup ingin berisi budi
Hormati janji dan ucapan","Pergi ke desa membawa padi
Padi ditukar dengan ikan","Jika hidup ingin berisi budi
Hormati janji dan ucapan",Gemini,few_shot,Hasil Few-shot,"Membeli kain dari keladi
Dimasak masak dalam belanga",2,2,0,1.0,0.0,10,10,11,9,0,2,manual_queue_filled,0.25,0.125,0.0,0.0,0.0,0.0,0.7060307264328003,0.7216082811355591,0.71373450756073
5,4853,Pantun nasihat dan budi pekerti,"Pergi ke desa membawa padi
Padi ditukar dengan ikan
Jika hidup ingin berisi budi
Hormati janji dan ucapan","Pergi ke desa membawa padi
Padi ditukar dengan ikan","Jika hidup ingin berisi budi
Hormati janji dan ucapan",Claude,zero_shot,Hasil Zero-shot,"Pergi memancing ke tepi kali
Sambil menunggu turunnya hujan",2,2,1,1.0,0.0,10,10,11,9,0,3,manual_queue_filled,0.5,0.75,0.028517539529041507,0.2222222222222222,0.0,0.2222222222222222,0.7405829429626465,0.7730603218078613,0.7564732432365417
5,4853,Pantun nasihat dan budi pekerti,"Pergi ke desa membawa padi
Padi ditukar dengan ikan
Jika hidup ingin berisi budi
Hormati janji dan ucapan","Pergi ke desa membawa padi
Padi ditukar dengan ikan","Jika hidup ingin berisi budi
Hormati janji dan ucapan",Claude,few_shot,Hasil Few-shot,"Bunga kenanga harum mewangi
Angin sepoi bertiup di taman",2,2,1,1.0,0.0,10,10,11,9,0,3,manual_queue_filled,0.5,0.75,0.0,0.0,0.0,0.0,0.6373104453086853,0.6654454469680786,0.6510741710662842
5,4853,Pantun nasihat dan budi pekerti,"Pergi ke desa membawa padi
Padi ditukar dengan ikan
Jika hidup ingin berisi budi
Hormati janji dan ucapan","Pergi ke desa membawa padi
Padi ditukar dengan ikan","Jika hidup ingin berisi budi
Hormati janji dan ucapan",Llama 3.1: 8B,zero_shot,Hasil Zero-shot,"Hormatlah dengan perbuatan
Membuat rasa hormat meninggi",2,2,0,1.0,0.0,9,10,11,9,0,1,manual_queue_filled,0.0,0.0,0.024822529802838878,0.125,0.0,0.125,0.6856145858764648,0.7105482220649719,0.6978588104248047
5,4853,Pantun nasihat dan budi pekerti,"Pergi ke desa membawa padi
Padi ditukar dengan ikan
Jika hidup ingin berisi budi
Hormati janji dan ucapan","Pergi ke desa membawa padi
Padi ditukar dengan ikan","Jika hidup ingin berisi budi
Hormati janji dan ucapan",Llama 3.1: 8B,few_shot,Hasil Few-shot,"Gelombang laut membawa kebahagiaan
Ombak yang berderak menghampiri pantai",2,2,0,0.748293,0.0,14,12,11,9,2,3,manual_queue_filled,0.5,0.187073,0.023980296761827107,0.1111111111111111,0.0,0.1111111111111111,0.691868782043457,0.7290816307067871,0.7099878787994385
5,4853,Pantun nasihat dan budi pekerti,"Pergi ke desa membawa padi
Padi ditukar dengan ikan
Jika hidup ingin berisi budi
Hormati janji dan ucapan","Pergi ke desa membawa padi
Padi ditukar dengan ikan","Jika hidup ingin berisi budi
Hormati janji dan ucapan",Sailor2,zero_shot,Hasil Zero-shot,"Tenang hidup jangan cari salah
Membina baik hati tak gundah",2,2,0,1.0,0.125,10,10,11,9,0,1,sample300_manual,0.0,0.0,0.0,0.0,0.0,0.0,0.6353359222412109,0.6483269929885864,0.6417657136917114
5,4853,Pantun nasihat dan budi pekerti,"Pergi ke desa membawa padi
Padi ditukar dengan ikan
Jika hidup ingin berisi budi
Hormati janji dan ucapan","Pergi ke desa membawa padi
Padi ditukar dengan ikan","Jika hidup ingin berisi budi
Hormati janji dan ucapan",Sailor2,few_shot,Hasil Few-shot,"Senja indah di tepi pantai,
Janji terjaga, hati pun damai.",2,2,0,1.0,0.125,9,10,11,9,0,1,sample300_manual,0.0,0.0,0.0,0.0,0.0,0.0,0.688823401927948,0.6969704031944275,0.692872941493988
5,4853,Pantun nasihat dan budi pekerti,"Pergi ke desa membawa padi
Padi ditukar dengan ikan
Jika hidup ingin berisi budi
Hormati janji dan ucapan","Pergi ke desa membawa padi
Padi ditukar dengan ikan","Jika hidup ingin berisi budi
Hormati janji dan ucapan",DeepSeek-R1,zero_shot,Hasil Zero-shot,"Jika hidup ingin berisi budi
Hormati janji dan ucapan",2,2,1,1.0,1.0,11,9,11,9,0,1,sample300_manual,0.0,0.5,0.0,0.0,0.0,0.0,0.707324206829071,0.7150928974151611,0.7111873030662537
5,4853,Pantun nasihat dan budi pekerti,"Pergi ke desa membawa padi
Padi ditukar dengan ikan
Jika hidup ingin berisi budi
Hormati janji dan ucapan","Pergi ke desa membawa padi
Padi ditukar dengan ikan","Jika hidup ingin berisi budi
Hormati janji dan ucapan",DeepSeek-R1,few_shot,Hasil Few-shot,"Kayu tinggi dihela perahu
Bulan tinggi di langit malam",2,2,0,1.0,0.0,10,9,11,9,0,2,sample300_manual,0.25,0.125,0.0,0.0,0.0,0.0,0.6660846471786499,0.6790457963943481,0.6725027561187744
6,5040,Pantun nasihat dan budi pekerti,"Pergi ke ladang memanen padi
Padi menguning siap dituai
Jika hidup ingin penuh budi
Rendah hati jangan dilalai","Pergi ke ladang memanen padi
Padi menguning siap dituai","Jika hidup ingin penuh budi
Rendah hati jangan dilalai",Chat-GPT,zero_shot,Hasil Zero-shot,"Pohon serai tumbuh berbudi
Daun pandan jangan dilalai",2,2,1,1.0,0.222222,9,9,10,9,0,1,auto_clr_leakage,0.0,0.5,0.0,0.0,0.0,0.0,0.7138448357582092,0.7199267148971558,0.7168728113174438
6,5040,Pantun nasihat dan budi pekerti,"Pergi ke ladang memanen padi
Padi menguning siap dituai
Jika hidup ingin penuh budi
Rendah hati jangan dilalai","Pergi ke ladang memanen padi
Padi menguning siap dituai","Jika hidup ingin penuh budi
Rendah hati jangan dilalai",Chat-GPT,few_shot,Hasil Few-shot,"Pohon jati tumbuh berbudi
Jangan lalai memegang tali",2,2,0,1.0,0.111111,9,9,10,9,0,1,auto_clr_leakage,0.0,0.0,0.0,0.0,0.0,0.0,0.6989768743515015,0.694429874420166,0.6966959834098816
6,5040,Pantun nasihat dan budi pekerti,"Pergi ke ladang memanen padi
Padi menguning siap dituai
Jika hidup ingin penuh budi
Rendah hati jangan dilalai","Pergi ke ladang memanen padi
Padi menguning siap dituai","Jika hidup ingin penuh budi
Rendah hati jangan dilalai",Gemini,zero_shot,Hasil Zero-shot,"Pergi melaut mencari padi
Jala ditebar hingga ke pantai",2,2,1,1.0,0.0,10,10,10,9,0,2,manual_queue_filled,0.25,0.625,0.03155984539112946,0.3333333333333333,0.0,0.2222222222222222,0.7676845788955688,0.7426525354385376,0.7549611330032349
6,5040,Pantun nasihat dan budi pekerti,"Pergi ke ladang memanen padi
Padi menguning siap dituai
Jika hidup ingin penuh budi
Rendah hati jangan dilalai","Pergi ke ladang memanen padi
Padi menguning siap dituai","Jika hidup ingin penuh budi
Rendah hati jangan dilalai",Gemini,few_shot,Hasil Few-shot,"Pergi ke sawah menanam padi
Menjala ikan di bawah pantai",2,2,1,1.0,0.0,10,10,10,9,0,3,sample300_manual,0.5,0.75,0.04939382737115371,0.3157894736842105,0.11764705882352941,0.3157894736842105,0.7843083739280701,0.7555474042892456,0.7696593403816223
6,5040,Pantun nasihat dan budi pekerti,"Pergi ke ladang memanen padi
Padi menguning siap dituai
Jika hidup ingin penuh budi
Rendah hati jangan dilalai","Pergi ke ladang memanen padi
Padi menguning siap dituai","Jika hidup ingin penuh budi
Rendah hati jangan dilalai",Claude,zero_shot,Hasil Zero-shot,"Anak ayam berjalan sendiri
Induk mencari di tepi sungai",2,2,1,1.0,0.0,10,10,10,9,0,3,manual_queue_filled,0.5,0.75,0.0,0.0,0.0,0.0,0.6909860372543335,0.6722424030303955,0.6814853549003601
6,5040,Pantun nasihat dan budi pekerti,"Pergi ke ladang memanen padi
Padi menguning siap dituai
Jika hidup ingin penuh budi
Rendah hati jangan dilalai","Pergi ke ladang memanen padi
Padi menguning siap dituai","Jika hidup ingin penuh budi
Rendah hati jangan dilalai",Claude,few_shot,Hasil Few-shot,"Kupu-kupu terbang tinggi
Sampan kecil menepi di pantai",2,2,1,1.0,0.0,8,10,10,9,0,3,manual_queue_filled,0.5,0.75,0.0,0.0,0.0,0.0,0.6928930878639221,0.7151889801025391,0.7038645148277283
6,5040,Pantun nasihat dan budi pekerti,"Pergi ke ladang memanen padi
Padi menguning siap dituai
Jika hidup ingin penuh budi
Rendah hati jangan dilalai","Pergi ke ladang memanen padi
Padi menguning siap dituai","Jika hidup ingin penuh budi
Rendah hati jangan dilalai",Llama 3.1: 8B,zero_shot,Hasil Zero-shot,"Rendah hati membuat rupa diri
Selalu bahagia bersama orang banyak",2,2,0,0.748293,0.222222,11,14,10,9,2,1,auto_clr_leakage,0.0,0.0,0.0,0.0,0.0,0.0,0.6913264989852905,0.6865513920783997,0.6889306306838989
6,5040,Pantun nasihat dan budi pekerti,"Pergi ke ladang memanen padi
Padi menguning siap dituai
Jika hidup ingin penuh budi
Rendah hati jangan dilalai","Pergi ke ladang memanen padi
Padi menguning siap dituai","Jika hidup ingin penuh budi
Rendah hati jangan dilalai",Llama 3.1: 8B,few_shot,Hasil Few-shot,"Pohon rindang tempat burung berkicau
Menyanyikan lagu-lagu khas petangnya",2,2,0,1.0,0.0,11,12,10,9,0,3,manual_queue_filled,0.5,0.25,0.0,0.0,0.0,0.0,0.6796779632568359,0.6897754669189453,0.6846895217895508
6,5040,Pantun nasihat dan budi pekerti,"Pergi ke ladang memanen padi
Padi menguning siap dituai
Jika hidup ingin penuh budi
Rendah hati jangan dilalai","Pergi ke ladang memanen padi
Padi menguning siap dituai","Jika hidup ingin penuh budi
Rendah hati jangan dilalai",Sailor2,zero_shot,Hasil Zero-shot,"Syukuri nikmat sepanjang usia
Hidup penuh budi penuh ceria",2,2,0,1.0,0.333333,11,11,10,9,0,1,auto_clr_leakage,0.0,0.0,0.0,0.0,0.0,0.0,0.6649301648139954,0.6779617071151733,0.6713826656341553
6,5040,Pantun nasihat dan budi pekerti,"Pergi ke ladang memanen padi
Padi menguning siap dituai
Jika hidup ingin penuh budi
Rendah hati jangan dilalai","Pergi ke ladang memanen padi
Padi menguning siap dituai","Jika hidup ingin penuh budi
Rendah hati jangan dilalai",Sailor2,few_shot,Hasil Few-shot,"Sawah hijau dengan kerbau berbaris,
Kerendahan hati, kebijakan tercapai.",2,2,0,0.852344,0.111111,11,13,10,9,1,1,auto_clr_leakage,0.0,0.0,0.0,0.0,0.0,0.0,0.6904020309448242,0.675681471824646,0.6829624176025391
6,5040,Pantun nasihat dan budi pekerti,"Pergi ke ladang memanen padi
Padi menguning siap dituai
Jika hidup ingin penuh budi
Rendah hati jangan dilalai","Pergi ke ladang memanen padi
Padi menguning siap dituai","Jika hidup ingin penuh budi
Rendah hati jangan dilalai",DeepSeek-R1,zero_shot,Hasil Zero-shot,"Jika hidup ingin penuh budi
Rendah hati jangan dilalai",2,2,1,1.0,1.0,10,9,10,9,0,1,auto_clr_leakage,0.0,0.5,0.0,0.0,0.0,0.0,0.7190585136413574,0.7120898962020874,0.7155572175979614
6,5040,Pantun nasihat dan budi pekerti,"Pergi ke ladang memanen padi
Padi menguning siap dituai
Jika hidup ingin penuh budi
Rendah hati jangan dilalai","Pergi ke ladang memanen padi
Padi menguning siap dituai","Jika hidup ingin penuh budi
Rendah hati jangan dilalai",DeepSeek-R1,few_shot,Hasil Few-shot,"Bukit curam ditembus panah
Matahari tinggi langit biru",2,2,0,1.0,0.0,9,10,10,9,0,2,manual_queue_filled,0.25,0.125,0.0,0.0,0.0,0.0,0.6851222515106201,0.6774864792823792,0.6812829971313477
7,5357,Pantun nasihat dan budi pekerti,"Pergi ke taman memetik kenari
Kenari jatuh ke atas tanah
Jika hidup ingin penuh budi
Rendah hati jauhi angkuh dan marah","Pergi ke taman memetik kenari
Kenari jatuh ke atas tanah","Jika hidup ingin penuh budi
Rendah hati jauhi angkuh dan marah",Chat-GPT,zero_shot,Hasil Zero-shot,"Bunga melati harum berbudi
Jauhi semak yang penuh amarah",2,2,1,1.0,0.2,10,11,10,12,0,1,sample300_manual,0.0,0.5,0.0,0.0,0.0,0.0,0.6830770969390869,0.697741687297821,0.6903315186500549
7,5357,Pantun nasihat dan budi pekerti,"Pergi ke taman memetik kenari
Kenari jatuh ke atas tanah
Jika hidup ingin penuh budi
Rendah hati jauhi angkuh dan marah","Pergi ke taman memetik kenari
Kenari jatuh ke atas tanah","Jika hidup ingin penuh budi
Rendah hati jauhi angkuh dan marah",Chat-GPT,few_shot,Hasil Few-shot,"Pohon jati tumbuh berbudi
Api marak membakar amarah",2,2,1,1.0,0.0,9,10,10,12,0,1,manual_queue_filled,0.0,0.5,0.0,0.0,0.0,0.0,0.7152417898178101,0.7208553552627563,0.7180376648902893
7,5357,Pantun nasihat dan budi pekerti,"Pergi ke taman memetik kenari
Kenari jatuh ke atas tanah
Jika hidup ingin penuh budi
Rendah hati jauhi angkuh dan marah","Pergi ke taman memetik kenari
Kenari jatuh ke atas tanah","Jika hidup ingin penuh budi
Rendah hati jauhi angkuh dan marah",Gemini,zero_shot,Hasil Zero-shot,"Bunga mawar berbudi budi
Sungguh indah mekar berduri",2,2,0,1.0,0.1,9,9,10,12,0,1,auto_clr_leakage,0.0,0.0,0.0,0.0,0.0,0.0,0.6708405017852783,0.6821611523628235,0.6764535307884216
7,5357,Pantun nasihat dan budi pekerti,"Pergi ke taman memetik kenari
Kenari jatuh ke atas tanah
Jika hidup ingin penuh budi
Rendah hati jauhi angkuh dan marah","Pergi ke taman memetik kenari
Kenari jatuh ke atas tanah","Jika hidup ingin penuh budi
Rendah hati jauhi angkuh dan marah",Gemini,few_shot,Hasil Few-shot,"Beli kain bertatah padi
Sungguh indah corak merah",2,2,1,1.0,0.0,9,8,10,12,0,4,manual_queue_filled,0.75,0.875,0.0,0.0,0.0,0.0,0.7040466070175171,0.7068768739700317,0.7054588794708252
7,5357,Pantun nasihat dan budi pekerti,"Pergi ke taman memetik kenari
Kenari jatuh ke atas tanah
Jika hidup ingin penuh budi
Rendah hati jauhi angkuh dan marah","Pergi ke taman memetik kenari
Kenari jatuh ke atas tanah","Jika hidup ingin penuh budi
Rendah hati jauhi angkuh dan marah",Claude,zero_shot,Hasil Zero-shot,"Kancil berlari menepi
Mencari tempat teduh yang indah",2,2,1,1.0,0.0,8,10,10,12,0,3,manual_queue_filled,0.5,0.75,0.0,0.0,0.0,0.0,0.7004001140594482,0.7182841897010803,0.7092294692993164
7,5357,Pantun nasihat dan budi pekerti,"Pergi ke taman memetik kenari
Kenari jatuh ke atas tanah
Jika hidup ingin penuh budi
Rendah hati jauhi angkuh dan marah","Pergi ke taman memetik kenari
Kenari jatuh ke atas tanah","Jika hidup ingin penuh budi
Rendah hati jauhi angkuh dan marah",Claude,few_shot,Hasil Few-shot,"Padi menguning di sawah kami
Rumah kayu berdiri megah",2,2,1,1.0,0.0,10,9,10,12,0,3,manual_queue_filled,0.5,0.75,0.0,0.0,0.0,0.0,0.7245968580245972,0.7228026390075684,0.7236986756324768
7,5357,Pantun nasihat dan budi pekerti,"Pergi ke taman memetik kenari
Kenari jatuh ke atas tanah
Jika hidup ingin penuh budi
Rendah hati jauhi angkuh dan marah","Pergi ke taman memetik kenari
Kenari jatuh ke atas tanah","Jika hidup ingin penuh budi
Rendah hati jauhi angkuh dan marah",Llama 3.1: 8B,zero_shot,Hasil Zero-shot,"Angkuh dan marah merusak budi
Membuat rupa diri tercela",2,2,0,1.0,0.3,10,10,10,12,0,1,auto_clr_leakage,0.0,0.0,0.0,0.0,0.0,0.0,0.7075586318969727,0.720334529876709,0.7138894200325012
7,5357,Pantun nasihat dan budi pekerti,"Pergi ke taman memetik kenari
Kenari jatuh ke atas tanah
Jika hidup ingin penuh budi
Rendah hati jauhi angkuh dan marah","Pergi ke taman memetik kenari
Kenari jatuh ke atas tanah","Jika hidup ingin penuh budi
Rendah hati jauhi angkuh dan marah",Llama 3.1: 8B,few_shot,Hasil Few-shot,"Hutan rimba tempat hewan bergembira
Mengalami kebahagiaan hidup yang damai",2,2,0,0.674969,0.1,12,15,10,12,3,1,sample300_manual,0.0,0.0,0.0,0.0,0.0,0.0,0.6678410172462463,0.6791070699691772,0.6734269261360168
7,5357,Pantun nasihat dan budi pekerti,"Pergi ke taman memetik kenari
Kenari jatuh ke atas tanah
Jika hidup ingin penuh budi
Rendah hati jauhi angkuh dan marah","Pergi ke taman memetik kenari
Kenari jatuh ke atas tanah","Jika hidup ingin penuh budi
Rendah hati jauhi angkuh dan marah",Sailor2,zero_shot,Hasil Zero-shot,"Damailah hidup bersih iman
Jauh dari murka hati tenang",2,2,0,1.0,0.2,9,10,10,12,0,1,auto_clr_leakage,0.0,0.0,0.0,0.0,0.0,0.0,0.680520236492157,0.6910077333450317,0.6857239007949829
7,5357,Pantun nasihat dan budi pekerti,"Pergi ke taman memetik kenari
Kenari jatuh ke atas tanah
Jika hidup ingin penuh budi
Rendah hati jauhi angkuh dan marah","Pergi ke taman memetik kenari
Kenari jatuh ke atas tanah","Jika hidup ingin penuh budi
Rendah hati jauhi angkuh dan marah",Sailor2,few_shot,Hasil Few-shot,"Burung merpati terbang berdua,
Angkuh sirna, harmoni pun tercipta.",2,2,0,1.0,0.1,10,11,10,12,0,1,auto_clr_leakage,0.0,0.0,0.0,0.0,0.0,0.0,0.6700330972671509,0.6535064578056335,0.6616666316986084
7,5357,Pantun nasihat dan budi pekerti,"Pergi ke taman memetik kenari
Kenari jatuh ke atas tanah
Jika hidup ingin penuh budi
Rendah hati jauhi angkuh dan marah","Pergi ke taman memetik kenari
Kenari jatuh ke atas tanah","Jika hidup ingin penuh budi
Rendah hati jauhi angkuh dan marah",DeepSeek-R1,zero_shot,Hasil Zero-shot,"Jika hidup ingin penuh budi
Rendah hati jauhi angkuh dan marah",2,2,1,1.0,1.0,10,12,10,12,0,1,auto_clr_leakage,0.0,0.5,0.0,0.0,0.0,0.0,0.6805605888366699,0.6962113380432129,0.6882970333099365
7,5357,Pantun nasihat dan budi pekerti,"Pergi ke taman memetik kenari
Kenari jatuh ke atas tanah
Jika hidup ingin penuh budi
Rendah hati jauhi angkuh dan marah","Pergi ke taman memetik kenari
Kenari jatuh ke atas tanah","Jika hidup ingin penuh budi
Rendah hati jauhi angkuh dan marah",DeepSeek-R1,few_shot,Hasil Few-shot,"Bidadari tinggal di awan
Singa tinggi di sela gunung",2,2,0,1.0,0.0,9,9,10,12,0,2,sample300_manual,0.25,0.125,0.0,0.0,0.0,0.0,0.7511279582977295,0.7430757284164429,0.7470800876617432
8,120,Pantun nasihat dan budi pekerti,"Air hujan turun ke ladang
Menyuburkan padi di sawah
Jika hidup ingin tenang
Jangan suka mencari salah","Air hujan turun ke ladang
Menyuburkan padi di sawah","Jika hidup ingin tenang
Jangan suka mencari salah",Chat-GPT,zero_shot,Hasil Zero-shot,"Perahu kecil menuju seberang
Jangan singgah ke rumah marah",2,2,1,1.0,0.125,11,9,8,9,0,1,auto_clr_leakage,0.0,0.5,0.023980296761827107,0.1111111111111111,0.0,0.1111111111111111,0.7285149097442627,0.7323868870735168,0.7304458022117615
8,120,Pantun nasihat dan budi pekerti,"Air hujan turun ke ladang
Menyuburkan padi di sawah
Jika hidup ingin tenang
Jangan suka mencari salah","Air hujan turun ke ladang
Menyuburkan padi di sawah","Jika hidup ingin tenang
Jangan suka mencari salah",Chat-GPT,few_shot,Hasil Few-shot,"Burung bangau terbang tenang
Jangan mudah memetik getah",2,2,1,1.0,0.25,8,9,8,9,0,1,sample300_manual,0.0,0.5,0.0,0.0,0.0,0.0,0.6846753358840942,0.6913424730300903,0.6879927515983582
8,120,Pantun nasihat dan budi pekerti,"Air hujan turun ke ladang
Menyuburkan padi di sawah
Jika hidup ingin tenang
Jangan suka mencari salah","Air hujan turun ke ladang
Menyuburkan padi di sawah","Jika hidup ingin tenang
Jangan suka mencari salah",Gemini,zero_shot,Hasil Zero-shot,"Terbang tinggi burung kenari
Mencari makan di tengah sawah",2,2,0,1.0,0.125,9,10,8,9,0,1,auto_clr_leakage,0.0,0.0,0.028517539529041507,0.2222222222222222,0.0,0.2222222222222222,0.7828556299209595,0.7729235887527466,0.7778578996658325
8,120,Pantun nasihat dan budi pekerti,"Air hujan turun ke ladang
Menyuburkan padi di sawah
Jika hidup ingin tenang
Jangan suka mencari salah","Air hujan turun ke ladang
Menyuburkan padi di sawah","Jika hidup ingin tenang
Jangan suka mencari salah",Gemini,few_shot,Hasil Few-shot,"Terbang tinggi burung elang
Singgah sebentar di kayu belah",2,2,1,1.0,0.0,8,10,8,9,0,3,manual_queue_filled,0.5,0.75,0.023980296761827107,0.1111111111111111,0.0,0.1111111111111111,0.7165988683700562,0.7214210033416748,0.7190018892288208
8,120,Pantun nasihat dan budi pekerti,"Air hujan turun ke ladang
Menyuburkan padi di sawah
Jika hidup ingin tenang
Jangan suka mencari salah","Air hujan turun ke ladang
Menyuburkan padi di sawah","Jika hidup ingin tenang
Jangan suka mencari salah",Claude,zero_shot,Hasil Zero-shot,"Berjalan menuju ladang
Singgah sebentar melepas lelah",2,2,1,1.0,0.0,8,10,8,9,0,3,manual_queue_filled,0.5,0.75,0.024822529802838878,0.125,0.0,0.125,0.7163357734680176,0.7276077270507812,0.7219277620315552
8,120,Pantun nasihat dan budi pekerti,"Air hujan turun ke ladang
Menyuburkan padi di sawah
Jika hidup ingin tenang
Jangan suka mencari salah","Air hujan turun ke ladang
Menyuburkan padi di sawah","Jika hidup ingin tenang
Jangan suka mencari salah",Claude,few_shot,Hasil Few-shot,"Layang-layang terbang melayang
Anak kecil bermain di sawah",2,2,1,1.0,0.0,9,10,8,9,0,4,sample300_manual,0.75,0.875,0.05183741882011645,0.2222222222222222,0.125,0.2222222222222222,0.6940426230430603,0.748426616191864,0.7202094793319702
8,120,Pantun nasihat dan budi pekerti,"Air hujan turun ke ladang
Menyuburkan padi di sawah
Jika hidup ingin tenang
Jangan suka mencari salah","Air hujan turun ke ladang
Menyuburkan padi di sawah","Jika hidup ingin tenang
Jangan suka mencari salah",Llama 3.1: 8B,zero_shot,Hasil Zero-shot,"Cari kebenaran membuat tenang
Hidup pun tak pernah sedih",2,2,0,1.0,0.25,11,8,8,9,0,1,auto_clr_leakage,0.0,0.0,0.0,0.0,0.0,0.0,0.6709744930267334,0.6774921417236328,0.6742175817489624
